Record ID,Record date,Record time,Species,Lifestage,Sex,Quantity,County,Nearest town/City,Grid ref,Verification state,Latitude,Longitude
3983,2011-08-17,13:33:00,Common lizard,Young,unknown,2,Fife,,NS98,Considered Correct,56.00029225493189,-3.765828875913894
3982,2011-08-17,13:14:00,Common lizard,Young,unknown,2,Fife,,NS98,Considered Correct,56.00029225493189,-3.765828875913894
3981,2011-06-23,,Common lizard,Adult,unknown,1,Fife,,NS98,Considered Correct,56.00029225493189,-3.765828875913894
3980,2011-03-07,14:31:00,Common lizard,Adult,male,1,Fife,,NS98,Considered Correct,56.00029225493189,-3.765828875913894
3979,2009-04-21,14:01:00,Common lizard,Young,unknown,4,Fife,,NS98,Considered Correct,56.00029225493189,-3.765828875913894
3978,2009-08-03,,Common lizard,Young,unknown,2,Fife,,NS98,Considered Correct,56.00029225493189,-3.765828875913894
3977,2008-10-15,,Common lizard,Young,unknown,1,Fife,,NS98,Considered Correct,56.00029225493189,-3.765828875913894
3747,2012-12-26,11:50:00,Common toad,Dead,unknown,1,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
3607,2012-11-22,09:50:00,Slow-worm,unknown,unknown,,Highlands,,NH09,Considered Correct,57.85461088905539,-5.375591056469047
3606,2012-11-22,09:49:00,Slow-worm,unknown,unknown,,Highlands,,NH09,Considered Correct,57.85461088905539,-5.375591056469047
3602,2012-11-22,09:43:00,Adder,unknown,unknown,,Highlands,,NH09,Considered Correct,57.85461088905539,-5.375591056469047
3599,2012-11-21,19:01:00,Adder,unknown,unknown,,Highlands,,NH09,Considered Correct,57.85461088905539,-5.375591056469047
3167,2012-10-28,12:00:00,Common frog,Young,unknown,1,Perth and Kinross,,NO01,Considered Correct,56.2719109366823,-3.616722637053551
3103,2012-10-08,22:34:00,Common toad,unknown,unknown,,Highlands,,NH44,Considered Correct,57.42210213633489,-4.667643501407664
3102,2012-10-08,11:45:00,Slow-worm,unknown,unknown,,Highlands,,NH44,Considered Correct,57.42210213633489,-4.667643501407664
3101,2012-10-08,11:41:00,Common lizard,unknown,unknown,,Highlands,,NH44,Considered Correct,57.42210213633489,-4.667643501407664
3097,2012-06-15,16:00:00,Adder,Adult,unknown,1,Stirling,,NS47,Considered Correct,55.89645865268496,-4.561789603748489
3096,2012-06-15,16:00:00,Adder,Young,unknown,1,Stirling,,NS47,Considered Correct,55.89645865268496,-4.561789603748489
3089,2012-09-04,11:00:00,Common lizard,unknown,,107,Stirling,,NS69,Considered Correct,56.082247660976726,-4.252205719694728
3073,2012-08-05,15:00:00,Adder,Adult,female,1,Highlands,,NC80,Considered Correct,57.97302994321045,-4.031129748356195
3072,2012-07-14,09:25:00,Adder,Adult,female,1,Highlands,,NC80,Considered Correct,57.97302994321045,-4.031129748356195
3071,2012-06-03,10:00:00,Adder,Dead,unknown,1,Highlands,,NC80,Considered Correct,57.97302994321045,-4.031129748356195
3070,2012-06-20,13:00:00,Adder,Dead,unknown,1,Highlands,,NC80,Considered Correct,57.97302994321045,-4.031129748356195
3069,2012-07-06,13:30:00,Adder,Young,male,1,Highlands,,NC80,Considered Correct,57.97302994321045,-4.031129748356195
2939,2012-09-01,15:00:00,Slow-worm,Adult,female,5,Angus,Brechin,NO48,Considered Correct,56.90743461425339,-2.9869377719050383
2934,2011-04-12,10:00:00,Common lizard,Adult,unknown,4,South Lanarkshire,,NS82,Considered Correct,55.45908894383648,-3.8998338096988956
2439,2012-08-23,01:35:00,Common toad,unknown,unknown,,Highlands,,NH53,Considered Correct,57.33577221226756,-4.494910679358297
2267,2012-08-04,14:00:00,Common frog,Young,unknown,1,Highlands,,NH44,Considered Correct,57.42210213633489,-4.667643501407664
2264,2003-07-28,,Common lizard,Adult,unknown,10,Perth and Kinross,,NN71,Considered Correct,56.2646405965388,-4.101250518523362
2263,2010-05-10,,Common lizard,Adult,unknown,1,Dumfries and Galloway,,NX89,Considered Correct,55.189665896319234,-3.8869758474809943
2262,2011-07-12,,Common frog,Adult,unknown,1,Highlands,,NG95,Considered Correct,57.491414781785956,-5.509328668889912
2261,2010-08-04,,Common toad,Adult,female,1,Argyll and Bute,Isle of Mull,NM45,Considered Correct,56.56970636133549,-6.2406102142814985
2260,2006-10-05,,Common frog,Adult,female,1,Dumfries and Galloway,,NX89,Considered Correct,55.189665896319234,-3.8869758474809943
2259,2006-06-06,,Great crested newt,Adult,female,1,Dumfries and Galloway,,NX89,Considered Correct,55.189665896319234,-3.8869758474809943
2258,2011-04-19,,Common lizard,Adult,unknown,1,South Lanarkshire,,NS83,Considered Correct,55.54889352382021,-3.9041682021591266
2257,2011-04-19,,Common lizard,Adult,unknown,1,South Lanarkshire,,NS83,Considered Correct,55.54889352382021,-3.9041682021591266
2256,2011-05-25,,Common lizard,Adult,female,1,South Lanarkshire,Muirkirk,NS63,Considered Correct,55.543561110694405,-4.221260590134535
2255,2012-07-17,,Common frog,Adult,female,1,South Lanarkshire,Hamilton,NS75,Considered Correct,55.72591691209908,-4.072185273910271
2253,2006-08-10,,Adder,Sloughs,unknown,1,Dumfries and Galloway,,NS70,Considered Correct,55.276936737043464,-4.048707962191862
2252,2011-08-20,,Slow-worm,Adult,female,1,Wigtownshire,Port William,NX34,Considered Correct,54.72616960284233,-4.642860798377703
2250,2011-05-25,,Common lizard,Adult,female,1,Highlands,,NH91,Considered Correct,57.167617648524704,-3.821163375365877
2249,2006-05-11,,Slow-worm,Adult,female,2,Dumfries and Galloway,Thornhill,NX89,Considered Correct,55.189665896319234,-3.8869758474809943
2248,2006-05-11,,Slow-worm,Adult,male,1,Dumfries and Galloway,Thornhill,NX89,Considered Correct,55.189665896319234,-3.8869758474809943
2209,2010-05-10,20:00:00,Grass snake,Adult,unknown,1,Dumfries and Galloway,,NX89,Considered Correct,55.189665896319234,-3.8869758474809943
2143,2012-07-22,10:31:00,Common toad,Young,unknown,2,East Ayrshire,Lugar,NS52,Considered Correct,55.45081118810808,-4.374388244647042
2139,2012-07-21,15:00:00,Adder,Adult,unknown,1,Dumfries and Galloway,Ringford,NX65,Considered Correct,54.82522098438079,-4.181594114985339
2009,2012-07-12,17:45:00,Common lizard,Dead,unknown,1,South Lanarkshire,,NS65,Considered Correct,55.72312983318241,-4.231458855774328
2008,2012-07-12,17:40:00,Common toad,Young,unknown,1,South Lanarkshire,,NS65,Considered Correct,55.72312983318241,-4.231458855774328
2007,2012-07-12,17:35:00,Common lizard,Adult,male,1,South Lanarkshire,,NS65,Considered Correct,55.72312983318241,-4.231458855774328
2006,2012-07-12,17:30:00,Common toad,Young,unknown,1,South Lanarkshire,,NS65,Considered Correct,55.72312983318241,-4.231458855774328
2005,2012-07-12,17:30:00,Common lizard,Adult,female,1,South Lanarkshire,,NS65,Considered Correct,55.72312983318241,-4.231458855774328
2004,2012-07-12,17:25:00,Common frog,Young,unknown,1,South Lanarkshire,,NS65,Considered Correct,55.72312983318241,-4.231458855774328
2003,2012-07-12,16:45:00,Common lizard,Adult,male,1,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1931,2010-05-06,,Common toad,Tadpoles,unknown,,Dumfries and Galloway,,NY06,Considered Correct,54.92463875258988,-3.5622039383595063
1930,2010-05-06,,Common frog,Tadpoles,unknown,,Dumfries and Galloway,,NY06,Considered Correct,54.92463875258988,-3.5622039383595063
1929,2010-05-05,,Smooth newt,Adult,male,1,Dumfries and Galloway,,NX36,Considered Correct,54.905706238237784,-4.654634193362556
1928,2010-05-04,,Common toad,Tadpoles,unknown,,Dumfries and Galloway,,NX56,Considered Correct,54.912114591104675,-4.34251662940587
1927,2010-05-04,,Common frog,Tadpoles,unknown,,Dumfries and Galloway,,NX56,Considered Correct,54.912114591104675,-4.34251662940587
1926,2010-05-03,,Common toad,Young,unknown,2,Dumfries and Galloway,,NX55,Considered Correct,54.82232597456788,-4.337307641471617
1925,2008-03-18,,Adder,Adult,male,2,Dumfries and Galloway,Port William,NX34,Considered Correct,54.72616960284233,-4.642860798377703
1924,2008-03-14,,Common lizard,Adult,male,1,Dumfries and Galloway,,NX37,Considered Correct,54.995471917487635,-4.6605701337152246
1923,2006-08-16,,Slow-worm,Dead,unknown,1,Dumfries and Galloway,,NX37,Considered Correct,54.995471917487635,-4.6605701337152246
1922,2006-08-16,,Slow-worm,Young,unknown,1,Dumfries and Galloway,,NX37,Considered Correct,54.995471917487635,-4.6605701337152246
1921,2006-08-16,,Common toad,Young,unknown,1,Dumfries and Galloway,,NX37,Considered Correct,54.995471917487635,-4.6605701337152246
1920,2006-08-16,,Common lizard,Adult,unknown,5,Dumfries and Galloway,,NX37,Considered Correct,54.995471917487635,-4.6605701337152246
1919,2006-08-16,,Adder,Adult,female,1,Dumfries and Galloway,,NX37,Considered Correct,54.995471917487635,-4.6605701337152246
1879,2012-06-29,12:30:00,Common lizard,Adult,female,1,Argyll and Bute,,NR98,Considered Correct,55.96694606035764,-5.369608495914121
1796,2012-06-20,20:30:00,Common frog,Adult,unknown,2,Stirling,Gargunnock,NS79,Considered Correct,56.08507240806573,-4.091451381457115
1795,2012-06-20,20:30:00,Smooth newt,Young,unknown,1,Stirling,Gargunnock,NS79,Unable to Verify,56.08507240806573,-4.091451381457115
1713,2012-06-24,12:10:00,Common frog,Young,unknown,1,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1712,2012-06-24,12:35:00,Common frog,Young,unknown,1,South Lanarkshire,,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1711,2012-06-24,12:20:00,Common toad,Adult,male,,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1710,2012-06-24,12:10:00,Common toad,Adult,male,1,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1709,2012-06-24,12:10:00,Common lizard,Young,female,1,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1708,2012-06-24,12:00:00,Common frog,Dead,unknown,1,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1707,2012-06-24,12:00:00,Common frog,Young,unknown,1,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1706,2012-06-24,11:50:00,Common frog,Young,unknown,1,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1705,2012-06-24,11:40:00,Common frog,Young,unknown,1,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1680,2012-06-20,19:00:00,Common frog,Young,unknown,6,Perth and Kinross,,NO03,Considered Correct,56.45152203972771,-3.624349373620992
1679,2012-05-23,14:00:00,Adder,Adult,female,1,Argyll and Bute,Isle of Mull,NM52,Considered Correct,56.306291790658385,-6.0487568294756295
1676,2012-06-18,00:00:00,Common lizard,Adult,unknown,1,Dumfries and Galloway,,NX84,Considered Correct,54.74059648130861,-3.8660190206139986
1668,2012-06-17,08:35:00,Common frog,Young,unknown,1,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1667,2012-06-17,08:30:00,Common frog,Young,unknown,1,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1666,2012-06-17,07:55:00,Common toad,Dead,unknown,1,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1665,2012-06-14,18:10:00,Common frog,Young,unknown,,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1664,2012-06-14,17:55:00,Common frog,Young,unknown,,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1649,2012-05-27,11:30:00,Common toad,Tadpoles,unknown,,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1648,2012-05-27,11:30:00,Common frog,Tadpoles,unknown,,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1647,2012-05-27,09:40:00,Common toad,Adult,female,1,South Lanarkshire,Glasgow,NS55,Considered Correct,55.720136869995855,-4.390731393071443
1646,2012-05-27,09:05:00,Common toad,Adult,male,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1645,2012-05-22,11:15:00,Common frog,Young,unknown,1,South Lanarkshire,,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1636,2007-08-04,,Great crested newt,Adult,female,1,Highlands,,NH55,Considered Correct,57.51525330870006,-4.507174490362273
1584,2012-05-29,18:30:00,Adder,Adult,male,1,Highlands,Inverness,NH31,Considered Correct,57.149313984141315,-4.8135979394772255
1582,2012-05-26,14:00:00,Common frog,Young,unknown,10,Perth and Kinross,,NO23,Considered Correct,56.45534300079353,-3.2998033487748177
1539,2012-05-05,19:30:00,Common frog,Tadpoles,unknown,,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1538,2012-05-05,19:30:00,Common frog,Tadpoles,unknown,,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1537,2012-05-05,12:00:00,Common frog,Tadpoles,unknown,,Glasgow City,,NS56,Considered Correct,55.809908738869886,-4.396241019451688
1536,2012-05-05,11:55:00,Common toad,Tadpoles,unknown,,Glasgow City,,NS56,Considered Correct,55.809908738869886,-4.396241019451688
1535,2012-05-05,11:30:00,Palmate newt,Spawn,unknown,,Glasgow City,,NS56,Considered Correct,55.809908738869886,-4.396241019451688
1534,2012-05-05,11:30:00,Palmate newt,Tadpoles,unknown,,Glasgow City,,NS56,Considered Correct,55.809908738869886,-4.396241019451688
1533,2012-05-05,11:30:00,Common toad,Tadpoles,unknown,,Glasgow City,,NS56,Considered Correct,55.809908738869886,-4.396241019451688
1532,2012-05-05,11:30:00,Common frog,Tadpoles,unknown,,Glasgow City,,NS56,Considered Correct,55.809908738869886,-4.396241019451688
1531,2012-04-17,12:00:00,Common toad,Spawn,unknown,1,South Lanarkshire,,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1530,2012-04-17,11:35:00,Common frog,Tadpoles,unknown,,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1529,2012-04-17,11:15:00,Common frog,Tadpoles,unknown,,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1528,2012-04-15,10:05:00,Common frog,Tadpoles,unknown,,South Lanarkshire,Glasgow,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1520,2012-05-12,10:35:00,Adder,Adult,male,2,Scottish Borders,,NT55,Considered Correct,55.740793576507045,-2.797967765532237
1493,2012-05-03,13:13:00,Adder,Young,unknown,1,Dumfries and Galloway,,NX35,Considered Correct,54.81593879517866,-4.648731163899823
1489,2012-03-24,21:00:00,Common toad,Adult,male,1,South Lanarkshire,Hamilton,NS75,Considered Correct,55.72591691209908,-4.072185273910271
1435,2012-03-28,12:00:00,Common frog,Spawn,unknown,8,Angus,,NO36,Considered Correct,56.72639658165171,-3.1456577461662647
1434,2012-04-28,16:00:00,Slow-worm,Adult,female,1,Highlands,Fort Augustus,SD46,Considered Incorrect,54.03248231791115,-2.9175891817511053
1184,2012-04-10,11:40:00,Palmate newt,Adult,unknown,,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1183,2012-04-10,11:40:00,Palmate newt,Tadpoles,unknown,,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1182,2012-04-10,11:40:00,Common frog,Dead,unknown,,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1174,2012-04-07,22:00:00,Unknown newt,Adult,unknown,,Perth and Kinross,,NO14,Considered Correct,56.54334861209302,-3.4655389091534214
1173,2012-04-07,22:00:00,Common frog,Adult,unknown,,Perth and Kinross,,NO14,Considered Correct,56.54334861209302,-3.4655389091534214
1172,2012-04-07,22:00:00,Common frog,Tadpoles,unknown,,Perth and Kinross,,NO14,Considered Correct,56.54334861209302,-3.4655389091534214
1170,2012-04-07,14:40:00,Adder,Adult,unknown,,Perth and Kinross,,NO04,Considered Correct,56.54132537199252,-3.628195796943699
1169,2012-04-07,11:55:00,Common frog,Spawn,unknown,,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1168,2012-04-07,10:50:00,Common toad,Spawn,unknown,,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1167,2012-04-07,10:50:00,Common toad,Tadpoles,unknown,,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1154,2012-03-25,16:00:00,Common lizard,Adult,unknown,3,North Ayrshire,Millport,NS15,Considered Correct,55.70610793105829,-5.0278096381463735
1151,2012-04-02,23:00:00,Common frog,Adult,unknown,2,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1150,2012-04-02,22:42:00,Common frog,Adult,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1149,2012-04-02,22:40:00,Common toad,Adult,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1148,2012-04-02,22:36:00,Common frog,Adult,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1147,2012-04-02,22:36:00,Common toad,Adult,unknown,2,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1146,2012-04-02,22:36:00,Common toad,Adult,unknown,2,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1145,2012-04-02,22:35:00,Common toad,Adult,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1144,2012-04-02,22:25:00,Common toad,Adult,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1143,2012-04-02,22:15:00,Common toad,Adult,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1142,2012-04-02,22:15:00,Common toad,Adult,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1141,2012-04-02,22:12:00,Common toad,Spawn,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1140,2012-04-02,22:12:00,Common toad,Adult,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1139,2012-04-02,22:12:00,Common toad,Adult,unknown,5,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1138,2012-04-02,22:00:00,Common toad,Adult,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1137,2012-04-02,22:00:00,Common toad,Adult,unknown,2,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1136,2012-04-02,21:53:00,Common toad,Spawn,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1135,2012-04-02,21:53:00,Common toad,Adult,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
1134,2012-04-02,21:53:00,Common toad,Adult,unknown,1,South Lanarkshire,East Kilbride,NS65,Considered Correct,55.72312983318241,-4.231458855774328
