"Record ID","Record date","Record time",Species,Lifestage,Sex,Quantity,County,"Nearest town/City","Grid ref","Verification state"
43681,2021-04-16,12:00:00,"Common lizard",Adult,unknown,1,Angus,,NO65,"Considered Correct"
43669,2021-04-15,17:00:00,"Common frog",Spawn,unknown,8,Stirling,Strathyre,NN51,"Considered Correct"
43633,2021-04-13,03:00:00,"Common lizard",Young,unknown,"Qty unknown","Dumfries and Galloway",Rockcliffe,NX85,"Considered Correct"
43623,2021-04-15,14:00:00,Adder,Young,unknown,1,Angus,Glenesk,NO48,"Considered Correct"
43622,2021-04-15,14:00:00,Adder,Adult,male,1,Angus,Glenesk,NO48,"Considered Correct"
43621,2021-04-14,09:00:00,"Western green lizard",Adult,unknown,1,Clackmannanshire,,NS99,"Considered Incorrect"
43616,2021-04-15,15:20:00,Adder,Young,unknown,1,"East Lothian",Duns,NT66,"Considered Correct"
43615,2021-04-15,12:00:00,"Common lizard",Dead,unknown,1,Midlothian,,NT25,"Unable to Verify"
43605,2021-04-14,14:15:00,"Common lizard",Adult,unknown,1,Aberdeenshire,,NJ62,"Considered Correct"
43604,2021-04-14,10:12:00,"Common lizard",Adult,unknown,1,Aberdeenshire,,NJ43,"Considered Correct"
43603,2021-04-01,11:31:00,Adder,Adult,male,1,"Argyll and Bute",Tobermory,NM34,"Considered Correct"
43602,2021-04-12,13:10:00,"Common lizard",Adult,unknown,1,Aberdeenshire,,NJ42,"Considered Correct"
43601,2021-04-06,,"Common toad",Adult,unknown,1,"Perth and Kinross",Perth,NO02,"Considered Correct"
43598,2021-04-14,12:00:00,"Common lizard",unknown,,,Stirling,,NS89,"Considered Correct"
43592,2021-04-13,12:15:00,"Common lizard",Adult,unknown,1,Aberdeenshire,"Chapel of Garioch",NJ72,"Considered Correct"
43579,2021-04-14,11:15:00,"Common lizard",Young,unknown,1,Fife,Kelty,NT19,"Considered Correct"
43549,2021-04-13,13:30:00,"Common lizard",Adult,male,1,"Perth and Kinross",Meigle,NO24,"Considered Correct"
43546,2018-04-07,11:15:00,Slow-worm,Adult,unknown,1,"Perth and Kinross",Comrie,NN72,"Considered Correct"
43543,2021-04-12,14:36:00,Adder,Adult,male,1,"Dumfries and Galloway",,NX16,"Considered Correct"
43541,2021-04-11,12:06:00,"Common lizard",Adult,unknown,1,"East Dunbartonshire",,NS68,"Considered Correct"
43536,2021-04-12,15:00:00,"Unknown lizard",Young,unknown,1,Falkirk,Falkirk,NS87,"Considered Correct"
43532,2021-04-10,15:00:00,"Common frog",Spawn,unknown,10,"Dundee City",Birkhill,NO33,"Considered Correct"
43527,2020-08-20,,"Common frog",Young,unknown,1,"Scottish Borders",Kelso,NT72,"Considered Correct"
43526,2020-08-15,,"Common frog",Young,unknown,1,"Scottish Borders",Kelso,NT72,"Considered Correct"
43525,2019-09-08,,"Common frog",Adult,unknown,1,"Scottish Borders",Kelso,NT72,"Considered Correct"
43524,2019-04-19,,Slow-worm,Dead,unknown,1,"Scottish Borders",,NT76,"Considered Correct"
43523,2021-04-11,13:00:00,"Common lizard",Adult,unknown,1,Inverclyde,Inverkip,NS27,"Considered Correct"
43456,2021-04-03,12:00:00,"Common lizard",Adult,unknown,1,Midlothian,,NT25,"Considered Correct"
43405,2021-04-06,13:04:00,"Common lizard",Adult,unknown,1,Stirling,,NN50,"Considered Correct"
43404,2020-06-23,,"Common frog",Adult,unknown,3,Clackmannanshire,Cambus,NS89,"Considered Correct"
43403,2020-06-23,,"Common toad",Adult,unknown,2,Clackmannanshire,Cambus,NS89,"Considered Correct"
43402,2020-06-14,,"Palmate newt",Adult,male,3,Clackmannanshire,,NS89,"Considered Correct"
43401,2020-06-14,,"Common frog",Adult,unknown,2,Clackmannanshire,,NS89,"Considered Correct"
43400,2020-06-14,,"Palmate newt",Adult,male,5,Clackmannanshire,,NS89,"Considered Correct"
43399,2020-06-14,,"Common toad",Adult,unknown,2,Clackmannanshire,,NS89,"Considered Correct"
43398,2020-06-14,,"Common frog",Adult,unknown,4,Clackmannanshire,,NS89,"Considered Correct"
43397,2021-03-20,,"Common toad",Adult,female,1,Clackmannanshire,,NS99,"Considered Correct"
43396,2021-03-20,,"Common toad",Adult,male,1,Clackmannanshire,,NS99,"Considered Correct"
43395,2021-04-02,,"Red-eared slider",Adult,unknown,1,Stirling,Stirling,NS79,"Considered Correct"
43394,2021-03-05,,Adder,Adult,male,4,"Perth and Kinross",Comrie,NN71,"Considered Correct"
43393,2021-03-15,,Adder,Adult,male,2,"Perth and Kinross",Comrie,NN71,"Considered Correct"
43392,2021-03-18,,"Common lizard",Adult,unknown,2,"Perth and Kinross",Comrie,NN71,"Considered Correct"
43391,2021-03-18,,Adder,Young,unknown,1,"Perth and Kinross",Comrie,NN71,"Considered Correct"
43390,2021-03-18,,Adder,Adult,male,3,"Perth and Kinross",Comrie,NN71,"Considered Correct"
43377,2021-04-06,12:00:00,"Common frog",Spawn,unknown,8,Stirling,"Brig o Turk",NN50,"Considered Correct"
43368,2021-03-20,13:59:00,"Common lizard",Adult,unknown,1,"Perth and Kinross",Blairadam,NT19,"Considered Correct"
43218,2021-04-04,15:00:00,"Common lizard",Adult,unknown,1,Aberdeenshire,,NO68,"Considered Correct"
43210,2021-04-03,11:40:00,"Common lizard",Adult,unknown,2,Aberdeenshire,,NJ62,"Considered Correct"
43191,2021-04-04,15:01:00,"Palmate newt",Young,unknown,3,Stirling,Dunblane,NN70,"Considered Correct"
43189,2021-04-03,13:30:00,"Common lizard",Young,unknown,1,"Aberdeen City","Muir of Kinellar",NJ81,"Considered Correct"
43188,2021-04-03,17:30:00,"Common frog",Spawn,unknown,6,Stirling,,NS69,"Considered Correct"
43187,2021-04-03,17:00:00,"Palmate newt",Adult,unknown,"Qty unknown",Stirling,,NS69,"Considered Correct"
43185,2021-04-02,12:30:00,"Common lizard",Adult,unknown,1,"East Lothian",,NT56,"Considered Correct"
43172,2021-04-03,14:00:00,"Palmate newt",Young,unknown,12,"South Ayrshire",,NX29,"Considered Correct"
43170,2021-03-31,22:30:00,"Unknown frog or toad",Adult,unknown,7,"Edinburgh City",Edinburgh,NT27,"Considered Correct"
43169,2021-04-02,22:00:00,"Unknown frog or toad",Adult,unknown,15,"Edinburgh City",Edinburgh,NT27,"Considered Correct"
43168,2021-04-03,22:10:00,"Unknown frog or toad",Adult,unknown,20,"Edinburgh City",Edinburgh,NT27,"Considered Correct"
43153,2021-04-03,14:35:00,"Common lizard",Young,unknown,1,"Dumfries and Galloway",Kelloholm,NS71,"Considered Correct"
42997,2021-03-31,11:05:00,"Common frog",Spawn,unknown,12,Stirling,Touch,NS79,"Considered Correct"
42994,2021-03-31,11:30:00,"Common toad",Adult,unknown,1,Stirling,,NS79,"Considered Correct"
42993,2021-03-31,10:50:00,"Common toad",Adult,unknown,300,Stirling,Touch,NS79,"Considered Correct"
42951,2021-03-30,14:00:00,"Palmate newt",Young,unknown,1,"Perth and Kinross",Blairgowrie,NO14,"Considered Correct"
42945,2021-03-29,11:40:00,Slow-worm,Adult,unknown,1,"Perth and Kinross",Crieff,NN82,"Considered Correct"
42943,2021-03-21,14:00:00,"Unknown frog or toad",Dead,unknown,1,"Perth and Kinross",Pitlochry,NN95,"Considered Correct"
42942,2021-03-30,06:40:00,"Common toad",Dead,unknown,1,"Perth and Kinross",Moulin,NN95,"Considered Correct"
42928,2021-03-29,23:10:00,"Common toad",Adult,unknown,"Qty unknown","South Lanarkshire",,NS65,"Considered Correct"
42892,2021-03-29,13:30:00,"Palmate newt",Adult,male,2,Fife,,NT08,"Considered Correct"
42891,2021-03-29,13:30:00,"Palmate newt",Adult,female,4,Fife,,NT08,"Considered Correct"
42879,2021-03-29,13:45:00,"Palmate newt",Adult,male,1,"East Dunbartonshire",Bishopbriggs,NS67,"Considered Correct"
42842,2021-03-26,13:30:00,"Common frog",Spawn,unknown,12,Stirling,"University of Stirling",NS89,"Considered Correct"
42841,2021-03-26,13:40:00,"Common frog",Spawn,unknown,3,Stirling,"University of Stirling",NS89,"Considered Correct"
42807,2021-03-23,11:30:00,"Common frog",Spawn,unknown,9,Angus,Forfar,NO44,"Considered Correct"
42801,2021-03-22,12:32:00,"Smooth newt",Adult,unknown,1,"South Lanarkshire",Braidwood,NS84,"Considered Correct"
42770,2021-03-25,12:00:00,"Palmate newt",Dead,unknown,1,Aberdeenshire,Ythanbank,NJ93,"Considered Correct"
42738,2021-03-23,12:15:00,"Palmate newt",unknown,,,"Perth and Kinross",,NN96,"Considered Correct"
42721,2021-03-24,12:09:00,"Unknown lizard",Adult,unknown,1,Fife,Inverkeithing,NT18,"Unable to Verify"
42700,2021-09-17,16:35:00,Adder,Adult,,,Moray,Ballindalloch,NJ10,"Considered Correct"
42638,2021-03-20,14:00:00,"Common frog",Adult,unknown,1,"Perth and Kinross",,NN75,"Considered Correct"
42637,2021-03-20,13:30:00,"Common frog",Adult,female,1,"Perth and Kinross",Pitlochry,NN75,"Considered Correct"
42636,2021-03-20,12:00:00,"Common frog",Spawn,unknown,20,"Perth and Kinross",Aberfeldy,NN74,"Considered Correct"
42630,2021-03-21,14:30:00,"Common lizard",Adult,unknown,1,Midlothian,,NT26,"Considered Correct"
42612,2021-03-21,12:30:00,"Common frog",Spawn,unknown,1,"Dumfries and Galloway",,NX87,"Considered Correct"
42611,2021-03-21,12:30:00,"Common frog",Adult,unknown,10,"Dumfries and Galloway",,NX87,"Considered Correct"
42610,2021-03-21,12:30:00,"Common frog",Dead,unknown,20,"Dumfries and Galloway",,NX87,"Considered Correct"
42598,2021-03-21,13:00:00,"Palmate newt",Young,unknown,1,Aberdeenshire,Banchory,NO79,"Considered Correct"
42597,2021-03-20,13:00:00,"Common frog",Spawn,unknown,30,Stirling,"Blair Drummond",NS79,"Considered Correct"
42595,2021-03-17,18:00:00,"Common frog",Spawn,unknown,3,Stirling,Kippen,NS69,"Considered Correct"
42583,2021-03-21,09:52:00,"Palmate newt",Young,male,1,"West Lothian",Bathgate,NS96,"Considered Correct"
42547,2021-03-20,08:20:00,"Common toad",Adult,unknown,1,"Perth and Kinross",Pitlochry,NN95,"Considered Correct"
42546,2021-03-20,07:55:00,"Common toad",Dead,unknown,1,"Perth and Kinross",Moulin,NN95,"Considered Correct"
42545,2021-03-20,07:55:00,"Common frog",Dead,unknown,1,"Perth and Kinross",Moulin,NN95,"Considered Correct"
42544,2021-03-13,10:30:00,"Common frog",Spawn,unknown,2,"Perth and Kinross",Pitlochry,NN95,"Considered Correct"
42520,2021-03-19,13:34:00,"Common lizard",Adult,unknown,1,Fife,,NS98,"Considered Correct"
42505,2021-03-18,16:30:00,"Common toad",Adult,unknown,36,Fife,Cupar,NO32,"Considered Correct"
42504,2021-03-18,16:30:00,"Common toad",Adult,unknown,10,Fife,Cupar,NO32,"Considered Correct"
42503,2021-03-18,16:30:00,"Common toad",Adult,unknown,3,Fife,Cupar,NO32,"Considered Correct"
42502,2021-03-18,15:30:00,"Common toad",Adult,unknown,2,Fife,,NO32,"Considered Correct"
42501,2021-03-15,22:40:00,"Palmate newt",Adult,unknown,4,Stirling,Gargunnock,NS79,"Considered Correct"
42500,2021-03-15,01:00:00,"Common frog",Adult,unknown,1,Stirling,Gargunnock,NS79,"Considered Correct"
42499,2021-03-15,15:21:00,"Common frog",Spawn,unknown,15,Stirling,,NS79,"Considered Correct"
42498,2021-03-15,14:34:00,"Common frog",Spawn,unknown,15,Stirling,,NS69,"Considered Correct"
42497,2021-03-15,14:32:00,"Common frog",Spawn,unknown,2,Stirling,,NS69,"Considered Correct"
42496,2021-03-15,14:26:00,"Common frog",Spawn,unknown,10,Stirling,,NS69,"Considered Correct"
42495,2021-03-15,14:24:00,"Common frog",Spawn,unknown,1,Stirling,,NS69,"Considered Correct"
42494,2021-03-15,14:10:00,"Common frog",Spawn,unknown,48,Stirling,,NS69,"Considered Correct"
42493,2021-03-15,13:50:00,"Common frog",Spawn,unknown,2,Stirling,,NS69,"Considered Correct"
42492,2021-03-15,13:43:00,"Common frog",Spawn,unknown,48,Stirling,,NS69,"Considered Correct"
42491,2021-03-15,13:30:00,"Common frog",Spawn,unknown,3,Stirling,,NS69,"Considered Correct"
42490,2021-03-15,13:07:00,"Common frog",Spawn,unknown,9,Stirling,,NS69,"Considered Correct"
42489,2021-03-15,13:03:00,"Common frog",Spawn,unknown,14,Stirling,,NS79,"Considered Correct"
42488,2021-03-15,13:00:00,"Common frog",Spawn,unknown,7,Stirling,,NS79,"Considered Correct"
42487,2021-03-15,12:55:00,"Common frog",Spawn,unknown,17,Stirling,,NS79,"Considered Correct"
42486,2021-03-15,12:50:00,"Common frog",Spawn,unknown,9,Stirling,,NS79,"Considered Correct"
42468,2021-03-18,21:10:00,"Palmate newt",Adult,unknown,1,"West Lothian",Uphall,NT07,"Considered Correct"
42448,2021-03-18,12:37:00,"Common lizard",Adult,male,1,Fife,Saline,NT09,"Considered Correct"
42418,2021-03-17,09:16:00,"Palmate newt",Adult,unknown,1,Falkirk,Stoneywood,NS78,"Considered Correct"
42411,2021-03-16,16:35:00,Slow-worm,Adult,male,1,"Perth and Kinross",,NN65,"Considered Correct"
42357,2021-03-13,16:00:00,"Common frog",Spawn,unknown,10,"Perth and Kinross",,NN84,"Considered Correct"
42356,2021-03-13,13:00:00,"Common frog",Spawn,unknown,30,"Perth and Kinross",Trochry,NN94,"Considered Correct"
42343,2021-03-13,13:30:00,"Common frog",Spawn,unknown,12,Stirling,Gargunnock,NS79,"Considered Correct"
42342,2021-03-13,14:20:00,"Common frog",Spawn,unknown,4,Stirling,Gargunnock,NS79,"Considered Correct"
42341,2021-03-13,14:15:00,"Common frog",Spawn,unknown,10,Stirling,Gargunnock,NS79,"Considered Correct"
42340,2021-03-13,14:10:00,"Common frog",Spawn,unknown,15,Stirling,Gargunnock,NS79,"Considered Correct"
42339,2021-03-13,14:00:00,"Common frog",Spawn,unknown,22,Stirling,Gargunnock,NS79,"Considered Correct"
42244,2021-03-11,18:30:00,"Common frog",Spawn,unknown,29,Stirling,,NS69,"Considered Correct"
42243,2021-03-11,18:20:00,"Common frog",Spawn,unknown,15,Stirling,,NS69,"Considered Correct"
42235,2021-03-12,14:00:00,"Common frog",Spawn,unknown,3,Renfrewshire,"Barochan House",NS46,"Considered Correct"
42191,2021-03-02,13:40:00,"Common frog",Spawn,unknown,3,Stirling,,NS79,"Considered Correct"
42190,2021-03-02,13:00:00,"Common frog",Spawn,unknown,25,Stirling,,NS79,"Considered Correct"
42189,2021-03-02,14:30:00,"Common frog",Spawn,unknown,31,Stirling,,NS79,"Considered Correct"
42188,2021-03-02,13:20:00,"Common frog",Spawn,unknown,3,Stirling,,NS79,"Considered Correct"
42170,2021-03-10,08:07:00,"Palmate newt",Adult,unknown,1,Renfrewshire,,NS46,"Considered Correct"
42168,2021-03-08,15:30:00,"Common frog",Dead,unknown,1,Angus,Forfar,NO55,"Considered Correct"
42121,2021-03-08,16:00:00,"Unknown newt",Adult,unknown,6,"Argyll and Bute",,NM91,"Considered Correct"
42107,2021-03-08,08:30:00,"Common frog",Adult,unknown,1,Aberdeenshire,Insch,NJ62,"Considered Correct"
42069,2021-02-22,13:00:00,Adder,Adult,female,1,"Dumfries and Galloway",,NX67,"Considered Correct"
42056,2021-03-06,12:10:00,Adder,Adult,male,2,"North Ayrshire",Arran,NR94,"Considered Correct"
42035,2021-03-05,15:00:00,"Common lizard",Adult,unknown,1,Aberdeenshire,Dinnet,NO49,"Considered Correct"
42020,2021-02-28,14:00:00,"Common frog",Adult,female,3,"East Lothian",,NT67,"Considered Correct"
42019,2021-02-28,14:00:00,"Common frog",Adult,male,10,"East Lothian",,NT67,"Considered Correct"
42018,2021-02-20,20:20:00,"Common frog",Adult,unknown,1,"Edinburgh City",Canonmills,NT27,"Considered Correct"
41922,2021-03-01,10:29:00,"Common lizard",Adult,unknown,1,Moray,,NJ06,"Considered Correct"
41878,2021-02-28,19:00:00,"Palmate newt",Young,male,1,"West Lothian","West Calder",NT06,"Considered Correct"
41791,2021-02-25,16:15:00,"Palmate newt",Adult,unknown,1,Moray,Beachans,NJ04,"Considered Correct"
41776,2021-02-24,22:15:00,"Unknown newt",Adult,unknown,1,"East Ayrshire",Dunlop,NS44,"Considered Correct"
41736,2021-02-24,20:02:00,"Great crested newt",Adult,male,1,"East Dunbartonshire",Kirkintilloch,NS67,"Unable to Verify"
41734,2021-02-24,12:00:00,Adder,Adult,unknown,1,Angus,,NO47,"Considered Correct"
41616,2021-02-22,16:30:00,"Common lizard",Adult,unknown,1,"Argyll and Bute","Baile Mor",NM22,"Considered Correct"
41607,2021-02-21,23:50:00,"Smooth newt",Young,unknown,1,"East Dunbartonshire",Kirkintilloch,NS67,"Considered Correct"
41221,2020-04-22,15:33:00,"Common lizard",Adult,unknown,"Qty unknown",Inverclyde,,NS27,"Considered Correct"
40838,2021-01-04,14:30:00,"Common frog",Adult,unknown,1,Stirling,,NN40,"Considered Correct"
40734,2020-03-26,20:49:00,"Smooth newt",Adult,unknown,1,"North Lanarkshire",Cumbernauld,NS77,"Considered Correct"
40280,2020-12-17,14:00:00,"Smooth newt",Young,unknown,1,"Edinburgh City",Currie,NT16,"Considered Correct"
40113,2020-08-07,12:30:00,"Common lizard",Adult,male,1,"Scottish Borders",Walkerburn,NT33,"Considered Correct"
40065,2020-10-23,13:00:00,"Palmate newt",Adult,unknown,12,Aberdeenshire,"New Pitsligo",NJ85,"Considered Correct"
40062,2020-10-17,17:30:00,"Common frog",Young,unknown,1,"Scottish Borders",,NT43,"Considered Correct"
40045,2020-10-20,08:25:00,"Common lizard",Young,unknown,1,Inverclyde,Gourock,NS27,"Considered Correct"
40044,2020-10-19,20:45:00,"Unknown lizard",Young,unknown,1,"South Lanarkshire",Lesmahagow,NS83,"Unable to Verify"
40027,2020-10-17,15:30:00,"Common toad",Adult,female,1,Fife,Wormit,NO32,"Considered Correct"
40010,2020-10-16,10:00:00,"Common lizard",Adult,unknown,3,Angus,Forfar,NO45,"Considered Correct"
40000,2020-10-14,14:08:00,"Palmate newt",Young,unknown,1,"Perth and Kinross",,NN96,"Considered Correct"
39928,2020-10-08,10:02:00,"Palmate newt",Adult,unknown,1,Aberdeenshire,Potterton,NJ91,"Considered Correct"
39917,2020-10-06,09:40:00,"Palmate newt",Adult,unknown,1,"West Lothian",Livingston,NT06,"Considered Correct"
39916,2020-10-06,15:05:00,"Palmate newt",Young,unknown,1,Midlothian,Penicuik,NT25,"Considered Correct"
39910,2020-10-06,08:30:00,"Palmate newt",Young,unknown,1,Moray,Elgin,NJ26,"Considered Correct"
39896,2020-10-06,12:00:00,"Alpine newt",Adult,male,1,"Edinburgh City",Edinburgh,NT17,"Considered Correct"
39881,2020-10-05,13:35:00,"Palmate newt",Young,unknown,1,"North Lanarkshire",Motherwell,NS75,"Considered Correct"
39879,2020-10-01,20:00:00,"Palmate newt",Young,unknown,1,"Aberdeen City",Cove,NJ90,"Considered Correct"
39878,2020-10-01,20:00:00,"Palmate newt",Adult,female,2,"Aberdeen City",Cove,NJ90,"Considered Correct"
39864,2020-10-02,15:30:00,"Unknown newt",Young,unknown,1,"Perth and Kinross",Dalqueich,NO00,"Considered Correct"
39836,2020-09-29,15:31:00,Adder,Adult,female,1,Aberdeenshire,Birkhall,NO28,"Considered Correct"
39833,2020-10-01,15:00:00,"Palmate newt",Young,unknown,1,Falkirk,Larbert,NS88,"Considered Correct"
39807,2020-09-30,16:10:00,"Palmate newt",Adult,unknown,1,Fife,Earlsferry,NT49,"Considered Correct"
39791,2020-09-20,09:51:00,"Palmate newt",Young,unknown,1,Clackmannanshire,Alloa,NS89,"Considered Correct"
39790,2020-09-20,09:51:00,"Palmate newt",Young,unknown,1,Clackmannanshire,Alloa,NS89,"Considered Correct"
39787,2020-09-28,21:12:00,"Common lizard",Adult,unknown,1,"Aberdeen City",Cove,NJ90,"Unable to Verify"
39779,2020-09-15,12:30:00,"Grass snake",Adult,unknown,1,Stirling,,NN30,"Unable to Verify"
39777,2020-09-16,,"Unknown newt",Adult,unknown,1,"Dumfries and Galloway",Balmaclellan,NX67,"Considered Correct"
39720,2020-09-22,12:00:00,"Common frog",Young,unknown,1,Angus,Kingsmuir,NO44,"Considered Correct"
39707,2020-09-24,08:50:00,"Common lizard",Young,unknown,1,"Argyll and Bute","Port Bannatyne",NS06,"Considered Correct"
39687,2019-08-20,,"Unknown lizard",Adult,unknown,1,"Scottish Borders","West Linton",NT15,"Considered Correct"
39685,2020-09-15,14:15:00,"Unknown newt",Young,unknown,"Qty unknown","Glasgow City","Newlands & Auldburn",NS56,"Considered Incorrect"
39682,2020-09-21,15:45:00,"Common lizard",Adult,unknown,1,"Dumfries and Galloway",,NT11,"Considered Correct"
39669,2020-09-21,13:15:00,"Common lizard",Adult,unknown,1,Midlothian,,NT26,"Considered Correct"
39655,2020-09-21,11:30:00,Slow-worm,Adult,unknown,1,Stirling,,NN50,"Considered Correct"
39650,2020-09-21,09:30:00,"Common frog",Adult,unknown,1,Falkirk,Bo'ness,NS98,"Considered Correct"
39637,2020-09-20,14:00:00,Adder,Adult,unknown,1,"Dumfries and Galloway","New Galloway",NX57,"Considered Correct"
39629,2020-07-30,10:00:00,"Palmate newt",Young,unknown,9,Falkirk,Bonnybridge,NS88,"Considered Correct"
39628,2020-07-30,10:00:00,"Palmate newt",Adult,female,10,Falkirk,Bonnybridge,NS88,"Considered Correct"
39624,2020-09-19,16:00:00,"Common lizard",Adult,unknown,1,"East Dunbartonshire",Milngavie,NS57,"Unable to Verify"
39600,2020-09-18,16:00:00,"Palmate newt",Adult,unknown,1,Stirling,Arnprior,NS69,"Considered Correct"
39599,2020-09-17,11:30:00,"Common lizard",Young,unknown,4,Moray,Aberlour,NJ34,"Considered Correct"
39597,2020-09-17,13:20:00,"Common lizard",Adult,unknown,1,"Perth and Kinross",,NN85,"Considered Correct"
39596,2020-09-17,20:10:00,"Palmate newt",Adult,unknown,1,"East Renfrewshire",Barrhead,NS55,"Considered Correct"
39595,2020-09-17,16:10:00,Adder,Adult,unknown,1,"East Lothian",,NT56,"Considered Correct"
39552,2020-09-16,00:01:00,"Palmate newt",Young,unknown,1,"South Lanarkshire",Law,NS85,"Considered Correct"
39549,2020-09-04,08:39:00,"Palmate newt",Adult,unknown,1,Falkirk,Shieldhill,NS87,"Considered Correct"
39538,2020-08-18,13:50:00,"Common lizard",Adult,unknown,"Qty unknown","North Ayrshire",Millport,NS15,"Considered Correct"
39537,2020-09-14,16:00:00,"Unknown frog or toad",Adult,unknown,3,"Edinburgh City",Edinburgh,NT27,"Considered Correct"
39529,2020-09-14,20:15:00,"Palmate newt",Adult,unknown,1,"North Lanarkshire",Motherwell,NS75,"Considered Correct"
